bin_center_ns,count
1.9429999999999998,148.0
1.9449999999999998,129.0
1.9469999999999998,160.0
1.9489999999999998,157.0
1.9509999999999998,173.0
1.9529999999999998,162.0
1.9549999999999998,148.0
1.9569999999999999,170.0
1.9589999999999999,149.0
1.9609999999999999,156.0
1.9629999999999999,146.0
1.9649999999999999,163.0
1.9669999999999999,162.0
1.9689999999999999,122.0
1.9709999999999999,140.0
1.9729999999999999,132.0
1.9749999999999999,164.0
1.9769999999999999,145.0
1.9789999999999999,148.0
1.9809999999999999,158.0
1.9829999999999999,136.0
1.9849999999999999,169.0
1.9869999999999999,146.0
1.9889999999999999,124.0
1.9909999999999999,146.0
1.9929999999999999,152.0
1.9949999999999999,145.0
1.9969999999999999,146.0
1.9989999999999999,134.0
