x_mm,y_mm,z_mm,time_ns,global_id,face_type
699.5,2.3812472820281982,1.4819674491882324,1.0294252634048462,12,1
699.6093139648438,-15.75,-1.288683533668518,0.4716053903102875,9,1
699.7218017578125,-16.471839904785156,3.0,1.7868871688842773,9,1
699.5,9.148028373718262,2.930310010910034,0.4559815227985382,13,1
699.5,-5.30320930480957,-1.2388246059417725,6.118167877197266,11,1
699.572265625,-11.521832466125488,3.0,0.8710190057754517,10,1
699.5,25.485553741455078,2.736532688140869,1.2266844511032104,15,1
699.5,18.30338478088379,-1.8249157667160034,2.824042558670044,14,1
699.5,13.655475616455078,-0.3416096866130829,1.1711090803146362,13,1
699.5,-21.377498626708984,1.5759801864624023,2.838026762008667,9,1
699.5,5.014569282531738,1.5101860761642456,1.9788135290145874,12,1
699.8704833984375,-23.25,1.8481717109680176,1.5711891651153564,8,1
699.5,8.702239990234375,1.102421522140503,0.9380549192428589,13,1
699.5,-12.908212661743164,-1.1494420766830444,3.091562032699585,10,1
699.5,1.3618501424789429,-0.8507639169692993,1.743942379951477,12,1
699.5,2.965369462966919,-2.651289701461792,0.7280417084693909,12,1
699.5,3.2569596767425537,2.8898656368255615,2.7494261264801025,12,1
699.5,5.642780780792236,-1.7931897640228271,2.724461555480957,12,1
699.5,-2.0338964462280273,2.680126428604126,2.1840763092041016,11,1
699.5,21.554182052612305,1.9088891744613647,3.397841453552246,14,1
699.5,-2.479191541671753,-2.120413303375244,0.835955798625946,11,1
699.5,4.1697282791137695,-2.4298665523529053,2.009387254714966,12,1
699.5,5.461009979248047,-1.6907966136932373,1.5382112264633179,12,1
699.5,-18.09705924987793,0.8122177720069885,0.542032778263092,9,1
699.5,-6.562160015106201,-2.83900785446167,0.9132112860679626,11,1
699.5,3.3251874446868896,-0.400217205286026,3.4329490661621094,12,1
699.5,-9.342202186584473,2.4821715354919434,1.047793984413147,10,1
699.5,0.9655948281288147,0.12837457656860352,1.8160347938537598,12,1
699.5,-3.715456008911133,-0.3233319818973541,4.369591236114502,11,1
699.5,26.31414031982422,2.8723957538604736,1.6376593112945557,15,1
699.5,-2.4838154315948486,0.9268753528594971,1.0980716943740845,11,1
699.5,17.852407455444336,1.2442129850387573,1.9708495140075684,14,1
699.5,25.76782989501953,2.1554956436157227,4.045947074890137,15,1
699.5,8.365243911743164,-2.1090409755706787,3.811897039413452,13,1
699.5,10.640318870544434,1.3534188270568848,2.245436668395996,13,1
699.5,26.564495086669922,1.3664088249206543,2.285454511642456,15,1
699.5,9.716856002807617,-1.8235552310943604,1.0850896835327148,13,1
-699.5,18.672748565673828,2.7076570987701416,6.0797200202941895,6,0
699.5,4.963393688201904,-1.8061591386795044,3.660259962081909,12,1
699.6116333007812,-28.798067092895508,3.0,1.0085325241088867,8,1
699.5,4.765777111053467,1.8725208044052124,0.6516737937927246,12,1
699.5,5.104231357574463,2.9244344234466553,6.015645503997803,12,1
699.5,-6.483997344970703,0.37473466992378235,1.4543843269348145,11,1
699.5,-3.2208597660064697,-2.8751494884490967,3.8859453201293945,11,1
699.5,20.30547523498535,-0.9081104397773743,1.7618826627731323,14,1
699.5,-1.1452882289886475,1.514711618423462,0.8975003361701965,11,1
699.5,4.7073259353637695,-2.2796618938446045,1.1777973175048828,12,1
699.5,-17.16068458557129,-0.07898899912834167,2.8727848529815674,9,1
699.5,-8.318804740905762,-0.9198111295700073,1.9154466390609741,10,1
699.5,4.713201522827148,-0.5601395964622498,4.114929676055908,12,1
699.5,-0.8740420937538147,-1.338976502418518,2.9456119537353516,11,1
699.7994384765625,-23.25,-0.6826974749565125,2.449023723602295,8,1
699.5,-12.551037788391113,-2.2571749687194824,1.2756913900375366,10,1
699.5,18.68334197998047,-1.6103001832962036,1.34360933303833,14,1
699.5,2.1781508922576904,-0.7584351897239685,1.8105998039245605,12,1
699.8230590820312,-19.644664764404297,3.0,1.3692317008972168,9,1
699.5,-2.9296255111694336,-1.1356230974197388,1.8455557823181152,11,1
699.5,13.083398818969727,-2.4922142028808594,2.0751428604125977,13,1
699.5,1.5998423099517822,0.5954468250274658,1.3699297904968262,12,1
699.856201171875,23.25,1.4869238138198853,3.662959337234497,15,1
699.5,-1.9355416297912598,0.05812139809131622,0.6659198999404907,11,1
699.5,13.246655464172363,-0.4173746407032013,4.40865421295166,13,1
699.5,3.1260039806365967,-2.8922362327575684,2.50009822845459,12,1
699.6283569335938,-0.9738516211509705,3.0,1.6933525800704956,11,1
699.6503295898438,9.191046714782715,3.0,2.6328024864196777,13,1
699.5,12.358705520629883,0.6467574834823608,0.9709982872009277,13,1
699.5,1.429014801979065,1.614306926727295,2.9938743114471436,12,1
699.5,-1.3628147840499878,2.4926884174346924,1.9306457042694092,11,1
699.5,6.057965278625488,-1.3652375936508179,1.3287674188613892,12,1
699.5,-18.20689582824707,1.7147389650344849,3.739612340927124,9,1
699.5,-3.613023042678833,-0.9017844796180725,2.6021053791046143,11,1
699.5,17.086973190307617,1.7422150373458862,1.6967514753341675,14,1
699.5,-3.08402943611145,-2.4833173751831055,0.3233141303062439,11,1
699.9688110351562,-29.25,0.0701400488615036,10.851859092712402,8,1
699.5,-23.873703002929688,-0.7941170334815979,1.6208477020263672,8,1
699.5,3.417144536972046,-2.242182970046997,3.0560319423675537,12,1
699.5632934570312,-14.25,-2.6804006099700928,6.310643672943115,10,1
699.6536865234375,0.75,-0.2365805208683014,1.3249268531799316,12,1
699.5,6.456956386566162,2.1678404808044434,3.883910894393921,12,1
699.5,-3.4851865768432617,-2.5486161708831787,3.2816672325134277,11,1
699.5,13.110177040100098,2.910846471786499,1.1295316219329834,13,1
699.5,-23.40334129333496,-1.834464430809021,2.838677167892456,8,1
699.5,2.5413665771484375,-2.877255916595459,2.171424627304077,12,1
699.5,3.2932660579681396,-1.633738398551941,0.8496278524398804,12,1
699.5,9.131226539611816,1.2341043949127197,1.4424699544906616,13,1
699.5,13.155126571655273,-2.7358436584472656,0.850928008556366,13,1
699.5,14.155582427978516,2.5428781509399414,1.2669925689697266,13,1
699.5,-3.2905924320220947,-1.6633011102676392,2.8684744834899902,11,1
699.5,-2.4227447509765625,-0.11915944516658783,0.5572108626365662,11,1
699.5,25.876680374145508,-0.5381355881690979,0.9121115803718567,15,1
699.5,5.2854814529418945,1.081885814666748,2.424075126647949,12,1
