bin_center_ns,count
1.091,3752.0
1.093,3787.0
1.095,3830.0
1.097,3733.0
1.099,3788.0
1.101,3704.0
1.103,3738.0
1.105,3785.0
1.107,3706.0
1.109,3698.0
1.111,3713.0
1.113,3725.0
1.115,3799.0
1.117,3687.0
1.119,3730.0
1.121,3773.0
1.123,3744.0
1.125,3733.0
1.127,3766.0
1.129,3749.0
1.131,3836.0
1.133,3598.0
1.135,3694.0
1.137,3778.0
1.139,3729.0
1.141,3752.0
1.143,3682.0
1.145,3693.0
1.147,3719.0
1.149,3620.0
1.151,3656.0
1.153,3658.0
1.1549999999999998,3711.0
1.1569999999999998,3664.0
1.1589999999999998,3768.0
1.1609999999999998,3700.0
1.1629999999999998,3724.0
1.1649999999999998,3676.0
1.1669999999999998,3617.0
1.1689999999999998,3573.0
1.1709999999999998,3726.0
1.1729999999999998,3740.0
1.1749999999999998,3665.0
1.1769999999999998,3698.0
1.1789999999999998,3613.0
1.1809999999999998,3633.0
1.1829999999999998,3662.0
1.1849999999999998,3694.0
1.1869999999999998,3715.0
1.1889999999999998,3777.0
1.1909999999999998,3785.0
1.1929999999999998,3616.0
1.1949999999999998,3696.0
1.1969999999999998,3729.0
1.1989999999999998,3718.0
1.2009999999999998,3711.0
1.2029999999999998,3620.0
1.2049999999999998,3547.0
1.2069999999999999,3713.0
1.2089999999999999,3591.0
1.2109999999999999,3628.0
1.2129999999999999,3607.0
1.2149999999999999,3682.0
1.2169999999999999,3762.0
1.2189999999999999,3621.0
1.2209999999999999,3643.0
1.2229999999999999,3620.0
1.2249999999999999,3667.0
1.2269999999999999,3648.0
1.2289999999999999,3641.0
1.2309999999999999,3664.0
1.2329999999999999,3589.0
1.2349999999999999,3563.0
1.2369999999999999,3732.0
1.2389999999999999,3655.0
1.2409999999999999,3608.0
1.2429999999999999,3708.0
1.2449999999999999,3850.0
1.2469999999999999,3568.0
1.2489999999999999,3684.0
1.251,3617.0
1.253,3597.0
1.255,3666.0
1.257,3629.0
1.259,3623.0
1.261,3528.0
1.263,3637.0
1.265,3651.0
1.267,3675.0
1.269,3579.0
1.271,3581.0
1.273,3640.0
1.275,3720.0
1.277,3607.0
1.279,3612.0
1.281,3553.0
1.283,3589.0
1.285,3570.0
1.287,3562.0
1.289,3670.0
1.291,3615.0
1.293,3566.0
1.295,3614.0
1.297,3582.0
1.299,3568.0
1.301,3633.0
1.303,3612.0
1.305,3552.0
1.307,3557.0
1.309,3624.0
1.311,3627.0
1.313,3651.0
1.315,3515.0
1.317,3565.0
1.319,3525.0
1.321,3639.0
1.323,3566.0
1.325,3597.0
1.327,3533.0
1.329,3597.0
1.331,3623.0
1.333,3546.0
1.335,3646.0
1.337,3617.0
1.339,3545.0
1.341,3546.0
1.343,3582.0
1.345,3551.0
1.347,3524.0
1.349,3490.0
1.351,3626.0
1.353,3651.0
1.355,3472.0
1.357,3503.0
1.359,3530.0
1.361,3537.0
1.363,3549.0
1.365,3512.0
1.367,3527.0
1.369,3586.0
1.371,3495.0
1.373,3511.0
1.375,3526.0
1.377,3598.0
1.379,3488.0
1.381,3642.0
1.383,3415.0
1.385,3523.0
1.387,3450.0
1.389,3478.0
1.391,3500.0
1.393,3528.0
1.395,3551.0
1.397,3397.0
1.399,3472.0
1.401,3402.0
1.403,3497.0
1.405,3529.0
1.407,3522.0
1.4089999999999998,3466.0
1.4109999999999998,3495.0
1.4129999999999998,3543.0
1.4149999999999998,3487.0
1.4169999999999998,3594.0
1.4189999999999998,3546.0
1.4209999999999998,3539.0
1.4229999999999998,3459.0
1.4249999999999998,3522.0
1.4269999999999998,3412.0
1.4289999999999998,3497.0
1.4309999999999998,3517.0
1.4329999999999998,3488.0
1.4349999999999998,3434.0
1.4369999999999998,3410.0
1.4389999999999998,3405.0
1.4409999999999998,3381.0
1.4429999999999998,3503.0
1.4449999999999998,3340.0
1.4469999999999998,3485.0
1.4489999999999998,3443.0
1.4509999999999998,3495.0
1.4529999999999998,3386.0
1.4549999999999998,3471.0
1.4569999999999999,3490.0
1.4589999999999999,3382.0
1.4609999999999999,3388.0
1.4629999999999999,3367.0
1.4649999999999999,3358.0
1.4669999999999999,3418.0
1.4689999999999999,3419.0
1.4709999999999999,3356.0
1.4729999999999999,3350.0
1.4749999999999999,3337.0
1.4769999999999999,3432.0
1.4789999999999999,3395.0
1.4809999999999999,3397.0
1.4829999999999999,3414.0
1.4849999999999999,3246.0
1.4869999999999999,3363.0
1.4889999999999999,3424.0
1.4909999999999999,3448.0
1.4929999999999999,3423.0
1.4949999999999999,3477.0
1.4969999999999999,3417.0
1.4989999999999999,3365.0
1.501,3420.0
1.503,3323.0
1.505,3392.0
1.507,3359.0
1.509,3360.0
1.511,3448.0
1.513,3332.0
1.515,3405.0
1.517,3392.0
1.519,3451.0
1.521,3376.0
1.523,3425.0
1.525,3406.0
1.527,3419.0
1.529,3436.0
1.531,3368.0
1.533,3518.0
1.535,3367.0
1.537,3372.0
1.539,3443.0
1.541,3246.0
1.543,3308.0
1.545,3355.0
1.547,3401.0
1.549,3365.0
1.551,3261.0
1.553,3284.0
1.555,3364.0
1.557,3331.0
1.559,3355.0
1.561,3338.0
1.563,3307.0
1.565,3238.0
1.567,3328.0
1.569,3273.0
1.571,3268.0
1.573,3304.0
1.575,3335.0
1.577,3376.0
1.579,3360.0
1.581,3355.0
1.583,3237.0
1.585,3309.0
1.587,3349.0
1.589,3323.0
1.591,3286.0
1.593,3255.0
1.595,3239.0
1.597,3271.0
1.599,3385.0
1.601,3296.0
1.603,3254.0
1.605,3248.0
1.607,3239.0
1.609,3297.0
1.611,3352.0
1.613,3217.0
1.615,3192.0
1.617,3182.0
1.619,3237.0
1.621,3229.0
1.623,3223.0
1.625,3221.0
1.627,3242.0
1.629,3269.0
1.631,3264.0
1.633,3304.0
1.635,3218.0
1.637,3280.0
1.639,3118.0
1.641,3219.0
1.643,3245.0
1.645,3276.0
1.647,3312.0
1.649,3205.0
1.651,3247.0
1.653,3255.0
1.655,3244.0
1.657,3218.0
1.659,3189.0
1.661,3139.0
1.663,3180.0
1.665,3272.0
1.6669999999999998,3235.0
1.6689999999999998,3224.0
1.6709999999999998,3237.0
1.6729999999999998,3145.0
1.6749999999999998,3282.0
1.6769999999999998,3220.0
1.6789999999999998,3243.0
1.6809999999999998,3271.0
1.6829999999999998,3165.0
1.6849999999999998,3151.0
1.6869999999999998,3180.0
1.6889999999999998,3246.0
1.6909999999999998,3182.0
1.6929999999999998,3157.0
1.6949999999999998,3222.0
1.6969999999999998,3318.0
1.6989999999999998,3107.0
1.7009999999999998,3077.0
1.7029999999999998,3139.0
1.7049999999999998,3157.0
1.7069999999999999,3118.0
1.7089999999999999,3176.0
1.7109999999999999,3263.0
1.7129999999999999,3240.0
1.7149999999999999,3164.0
1.7169999999999999,3083.0
1.7189999999999999,3153.0
1.7209999999999999,3128.0
1.7229999999999999,3122.0
1.7249999999999999,3203.0
1.7269999999999999,3123.0
1.7289999999999999,3103.0
1.7309999999999999,3124.0
1.7329999999999999,3059.0
1.7349999999999999,3114.0
1.7369999999999999,3134.0
1.7389999999999999,3145.0
